company_name,primary_domain,info_url_1,info_url_1_source_type,info_url_2,info_url_2_source_type,sentiment_url_1,sentiment_url_1_source_type,sentiment_url_2,sentiment_url_2_source_type,notes
Central Board of Secondary Education,cbse.gov.in,https://en.wikipedia.org/wiki/List_of_central_agencies_in_India,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
University Grants Commission,ugc.gov.in,https://www.ugc.gov.in/about/ErrorPage/ErrorPage/index?code=404,own_about_page,https://en.wikipedia.org/wiki/Bihar_Engineering_University,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
National Council of Educational Research and Training,ncert.nic.in,https://en.wikipedia.org/wiki/National_Productivity_Council,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Technology Bombay,iitb.ac.in,https://www.iitb.ac.in/about,own_about_page,https://en.wikipedia.org/wiki/Indian_Institutes_of_Technology,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Technology Madras,iitm.ac.in,https://www.iitm.ac.in/,own_about_page,https://en.wikipedia.org/wiki/Indian_Institutes_of_Technology,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Technology Kanpur,iitk.ac.in,https://en.wikipedia.org/wiki/Indian_Institutes_of_Technology,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Technology Kharagpur,iitkgp.ac.in,https://www.iitkgp.ac.in/who-we-are,own_about_page,https://en.wikipedia.org/wiki/Indian_Institutes_of_Technology,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Technology Hyderabad,iith.ac.in,https://en.wikipedia.org/wiki/Indian_Institutes_of_Technology,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Science,iisc.ac.in,https://www.iisc.ac.in/about/,own_about_page,https://en.wikipedia.org/wiki/Indian_Institute_of_Science,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Science Education and Research Mohali,iisermohali.ac.in,https://en.wikipedia.org/wiki/Indian_School_of_Business,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Management Ahmedabad,iima.ac.in,https://en.wikipedia.org/wiki/Indian_Institutes_of_Management,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Management Bangalore,iimb.ac.in,https://en.wikipedia.org/wiki/Indian_Institutes_of_Management,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Management Calcutta,iimcal.ac.in,https://www.iimcal.ac.in/about,own_about_page,https://en.wikipedia.org/wiki/Indian_Institute_of_Management_Calcutta,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Management Lucknow,iiml.ac.in,https://en.wikipedia.org/wiki/Indian_Institute_of_Management_Lucknow,wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Indian Institute of Management Kozhikode,iimk.ac.in,https://iimk.ac.in/about,own_about_page,https://en.wikipedia.org/wiki/Indian_Institute_of_Management_Kozhikode,wikipedia,,,,,Official domain supplied from the expansion candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
All India Institute of Medical Sciences New Delhi,aiims.edu,"https://en.wikipedia.org/wiki/All_India_Institute_of_Medical_Sciences,_Delhi",wikipedia,,,,,,,Official domain supplied from the expansion candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
